"Plik";"Wiersz";"Typ";"Opis"
"magazyn (18).xlsx";"26";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000129 już był wcześniej: magazyn (15).xlsx, wiersz 102, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"27";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000130 już był wcześniej: magazyn (15).xlsx, wiersz 103, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"28";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000131 już był wcześniej: magazyn (15).xlsx, wiersz 104, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"29";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000132 już był wcześniej: magazyn (15).xlsx, wiersz 105, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"30";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000133 już był wcześniej: magazyn (15).xlsx, wiersz 106, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"31";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000134 już był wcześniej: magazyn (15).xlsx, wiersz 107, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"32";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000135 już był wcześniej: magazyn (15).xlsx, wiersz 108, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"33";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000136 już był wcześniej: magazyn (15).xlsx, wiersz 109, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"34";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000137 już był wcześniej: magazyn (15).xlsx, wiersz 110, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"35";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000138 już był wcześniej: magazyn (15).xlsx, wiersz 111, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"36";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000139 już był wcześniej: magazyn (15).xlsx, wiersz 112, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"37";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000140 już był wcześniej: magazyn (15).xlsx, wiersz 113, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"38";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000141 już był wcześniej: magazyn (15).xlsx, wiersz 114, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"39";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000142 już był wcześniej: magazyn (15).xlsx, wiersz 115, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"40";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000143 już był wcześniej: magazyn (15).xlsx, wiersz 116, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"41";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000144 już był wcześniej: magazyn (15).xlsx, wiersz 117, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"42";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000145 już był wcześniej: magazyn (15).xlsx, wiersz 118, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"43";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000146 już był wcześniej: magazyn (15).xlsx, wiersz 119, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"44";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000147 już był wcześniej: magazyn (15).xlsx, wiersz 120, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"45";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000148 już był wcześniej: magazyn (15).xlsx, wiersz 121, LedBar TRIBAR 400 IR. Pominięto duplikat: LedBar TRIBAR 400 IR"
"magazyn (18).xlsx";"52";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000838 już był wcześniej: magazyn (15).xlsx, wiersz 128, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"53";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000839 już był wcześniej: magazyn (15).xlsx, wiersz 129, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"54";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000840 już był wcześniej: magazyn (15).xlsx, wiersz 130, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"55";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000841 już był wcześniej: magazyn (15).xlsx, wiersz 131, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"56";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000842 już był wcześniej: magazyn (15).xlsx, wiersz 132, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"57";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000843 już był wcześniej: magazyn (15).xlsx, wiersz 133, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"58";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000844 już był wcześniej: magazyn (15).xlsx, wiersz 134, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"59";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000845 już był wcześniej: magazyn (15).xlsx, wiersz 135, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"60";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000846 już był wcześniej: magazyn (15).xlsx, wiersz 136, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"61";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000847 już był wcześniej: magazyn (15).xlsx, wiersz 137, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"62";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000848 już był wcześniej: magazyn (15).xlsx, wiersz 138, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"63";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000849 już był wcześniej: magazyn (15).xlsx, wiersz 139, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"64";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000850 już był wcześniej: magazyn (15).xlsx, wiersz 140, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"65";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000851 już był wcześniej: magazyn (15).xlsx, wiersz 141, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"66";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000852 już był wcześniej: magazyn (15).xlsx, wiersz 142, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"67";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000853 już był wcześniej: magazyn (15).xlsx, wiersz 143, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"68";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000854 już był wcześniej: magazyn (15).xlsx, wiersz 144, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"69";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000855 już był wcześniej: magazyn (15).xlsx, wiersz 145, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"70";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000856 już był wcześniej: magazyn (15).xlsx, wiersz 146, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"71";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000857 już był wcześniej: magazyn (15).xlsx, wiersz 147, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"72";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000858 już był wcześniej: magazyn (15).xlsx, wiersz 148, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"73";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000859 już był wcześniej: magazyn (15).xlsx, wiersz 149, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"74";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000860 już był wcześniej: magazyn (15).xlsx, wiersz 150, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"75";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000861 już był wcześniej: magazyn (15).xlsx, wiersz 151, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"76";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000862 już był wcześniej: magazyn (15).xlsx, wiersz 152, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"77";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000863 już był wcześniej: magazyn (15).xlsx, wiersz 153, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"78";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000864 już był wcześniej: magazyn (15).xlsx, wiersz 154, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"79";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000865 już był wcześniej: magazyn (15).xlsx, wiersz 155, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"80";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000866 już był wcześniej: magazyn (15).xlsx, wiersz 156, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"81";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000867 już był wcześniej: magazyn (15).xlsx, wiersz 157, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"82";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000868 już był wcześniej: magazyn (15).xlsx, wiersz 158, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"83";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000869 już był wcześniej: magazyn (15).xlsx, wiersz 159, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"84";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000870 już był wcześniej: magazyn (15).xlsx, wiersz 160, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"85";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000871 już był wcześniej: magazyn (15).xlsx, wiersz 161, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"86";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000872 już był wcześniej: magazyn (15).xlsx, wiersz 162, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"87";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000873 już był wcześniej: magazyn (15).xlsx, wiersz 163, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"88";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000874 już był wcześniej: magazyn (15).xlsx, wiersz 164, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"89";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000875 już był wcześniej: magazyn (15).xlsx, wiersz 165, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"90";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000876 już był wcześniej: magazyn (15).xlsx, wiersz 166, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"91";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000877 już był wcześniej: magazyn (15).xlsx, wiersz 167, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"92";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000878 już był wcześniej: magazyn (15).xlsx, wiersz 168, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"93";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000879 już był wcześniej: magazyn (15).xlsx, wiersz 169, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"94";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000880 już był wcześniej: magazyn (15).xlsx, wiersz 170, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"95";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000881 już był wcześniej: magazyn (15).xlsx, wiersz 171, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"96";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000882 już był wcześniej: magazyn (15).xlsx, wiersz 172, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"97";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000883 już był wcześniej: magazyn (15).xlsx, wiersz 173, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"98";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000884 już był wcześniej: magazyn (15).xlsx, wiersz 174, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (18).xlsx";"99";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000885 już był wcześniej: magazyn (15).xlsx, wiersz 175, LedBar Flash Professional L1810 25 RGBW. Pominięto duplikat: LedBar Flash Professional L1810 25 RGBW"
"magazyn (19).xlsx";"2";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000293 już był wcześniej: magazyn (15).xlsx, wiersz 176, Sterownik DMX 192 CH. Pominięto duplikat: Sterownik DMX 192 CH"
"magazyn (19).xlsx";"3";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000294 już był wcześniej: magazyn (15).xlsx, wiersz 177, Sterownik DMX 192 CH. Pominięto duplikat: Sterownik DMX 192 CH"
"magazyn (19).xlsx";"4";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000295 już był wcześniej: magazyn (15).xlsx, wiersz 178, Sterownik DMX 6 CH. Pominięto duplikat: Sterownik DMX 6 CH"
"magazyn (19).xlsx";"5";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000296 już był wcześniej: magazyn (15).xlsx, wiersz 179, Sterownik DMX 6 CH. Pominięto duplikat: Sterownik DMX 6 CH"
"magazyn (19).xlsx";"6";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000297 już był wcześniej: magazyn (15).xlsx, wiersz 180, Sterownik DMX 6 CH. Pominięto duplikat: Sterownik DMX 6 CH"
"magazyn (19).xlsx";"7";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000298 już był wcześniej: magazyn (15).xlsx, wiersz 181, Sterownik DMX 6 CH. Pominięto duplikat: Sterownik DMX 6 CH"
"magazyn (19).xlsx";"8";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000299 już był wcześniej: magazyn (15).xlsx, wiersz 182, Sterownik DMX 6 CH. Pominięto duplikat: Sterownik DMX 6 CH"
"magazyn (19).xlsx";"10";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000784 już był wcześniej: magazyn (15).xlsx, wiersz 184, ChamSys MagicQ DMX FULL USB Interface. Pominięto duplikat: ChamSys MagicQ DMX FULL USB Interface"
"magazyn (19).xlsx";"11";"pominieto_duplikat_kodu_sztuki";"Kod 0000000001212 już był wcześniej: magazyn (15).xlsx, wiersz 185, Extender Unitek USB - RJ-45. Pominięto duplikat: Extender Unitek USB - RJ-45"
"magazyn (19).xlsx";"12";"pominieto_duplikat_kodu_sztuki";"Kod 0000000001231 już był wcześniej: magazyn (15).xlsx, wiersz 186, ChamSys MQ250M. Pominięto duplikat: ChamSys MQ250M"
"magazyn (23).xlsx";"2";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000640 już był wcześniej: magazyn (20).xlsx, wiersz 2, Przejsciówka 32A -> 12x 230v z przelotem. Pominięto duplikat: Przejsciówka 32A -> 12x 230v z przelotem"
"magazyn (23).xlsx";"3";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000641 już był wcześniej: magazyn (20).xlsx, wiersz 3, Przejsciówka 32A -> 9x 230v. Pominięto duplikat: Przejsciówka 32A -> 9x 230v"
"magazyn (23).xlsx";"4";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000642 już był wcześniej: magazyn (20).xlsx, wiersz 4, Przejściówka 63A - 2x 32A. Pominięto duplikat: Przejściówka 63A - 2x 32A"
"magazyn (23).xlsx";"5";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000643 już był wcześniej: magazyn (20).xlsx, wiersz 5, Przejsciówka 16A - 32A. Pominięto duplikat: Przejsciówka 16A - 32A"
"magazyn (23).xlsx";"6";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000644 już był wcześniej: magazyn (20).xlsx, wiersz 6, Przejsciówka 16A - 32A. Pominięto duplikat: Przejsciówka 16A - 32A"
"magazyn (23).xlsx";"7";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000645 już był wcześniej: magazyn (20).xlsx, wiersz 7, Przejściówka 16A na 3x 230V. Pominięto duplikat: Przejściówka 16A na 3x 230V"
"magazyn (23).xlsx";"8";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000646 już był wcześniej: magazyn (20).xlsx, wiersz 8, Przejściówka 16A na 3x 230V. Pominięto duplikat: Przejściówka 16A na 3x 230V"
"magazyn (23).xlsx";"9";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000647 już był wcześniej: magazyn (20).xlsx, wiersz 9, Przejściówka 16A na 3x 230V. Pominięto duplikat: Przejściówka 16A na 3x 230V"
"magazyn (23).xlsx";"10";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000648 już był wcześniej: magazyn (20).xlsx, wiersz 10, Przejściówka 16A na 3x 230V. Pominięto duplikat: Przejściówka 16A na 3x 230V"
"magazyn (23).xlsx";"11";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000649 już był wcześniej: magazyn (20).xlsx, wiersz 11, Przejściówka 16A na 3x 230V. Pominięto duplikat: Przejściówka 16A na 3x 230V"
"magazyn (23).xlsx";"12";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000650 już był wcześniej: magazyn (20).xlsx, wiersz 12, Przejściówka 16A na 3x 230V. Pominięto duplikat: Przejściówka 16A na 3x 230V"
"magazyn (23).xlsx";"13";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000651 już był wcześniej: magazyn (20).xlsx, wiersz 13, Przejściówka 16A na 3x 230V. Pominięto duplikat: Przejściówka 16A na 3x 230V"
"magazyn (24).xlsx";"2";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000628 już był wcześniej: magazyn (20).xlsx, wiersz 14, Rozdzielnia Elektryczna 32A. Pominięto duplikat: Rozdzielnia Elektryczna 32A"
"magazyn (24).xlsx";"3";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000629 już był wcześniej: magazyn (20).xlsx, wiersz 15, Rozdzielnia Elektryczna 32A. Pominięto duplikat: Rozdzielnia Elektryczna 32A"
"magazyn (24).xlsx";"4";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000630 już był wcześniej: magazyn (20).xlsx, wiersz 16, Rozdzielnia Elektryczna 32A. Pominięto duplikat: Rozdzielnia Elektryczna 32A"
"magazyn (24).xlsx";"5";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000631 już był wcześniej: magazyn (20).xlsx, wiersz 17, Rozdzielnia Elektryczna 32A. Pominięto duplikat: Rozdzielnia Elektryczna 32A"
"magazyn (24).xlsx";"6";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000632 już był wcześniej: magazyn (20).xlsx, wiersz 18, Rozdzielnia Elektryczna 32A. Pominięto duplikat: Rozdzielnia Elektryczna 32A"
"magazyn (24).xlsx";"7";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000633 już był wcześniej: magazyn (20).xlsx, wiersz 19, Rozdzielnia Elektryczna 32A. Pominięto duplikat: Rozdzielnia Elektryczna 32A"
"magazyn (24).xlsx";"8";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000634 już był wcześniej: magazyn (20).xlsx, wiersz 20, Rozdzielnia Elektryczna 32A. Pominięto duplikat: Rozdzielnia Elektryczna 32A"
"magazyn (24).xlsx";"9";"pominieto_duplikat_kodu_sztuki";"Kod 0000000000635 już był wcześniej: magazyn (20).xlsx, wiersz 21, Rozdzielnia Elektryczna 32A. Pominięto duplikat: Rozdzielnia Elektryczna 32A"
